tab	subtab	mainitem	showoption1	showoption2	showoption3	itemname	option1	option2	option3	option4	option5	option6	option7	option8	option9	sale/new
3	7	0	3071501	3071504	3071507	AceFlag	118816815	118882351	118947887	119013423	119078959	47	0	117637120	3071500	0
3	7	0	3081501	3081504	3081507	KnightFlag	3725656110	3725721646	3725787182	3725852718	3725918254	46	0	117637120	3081500	0
3	7	0	3071401	3071404	3071407	TorchFlag	86048815	86114351	86179887	86245423	86310959	47	0	117637120	3071400	0
3	7	0	3081401	3081404	3081407	TorchFlag	3719102510	3719168046	3719233582	3719299118	3719364654	46	0	117637120	3081400	0
3	7	0	3071301	3071304	3071307	WhiteFlag	79495215	79560751	79626287	79691823	79757359	47	0	117637120	3071300	0
3	7	0	3081301	3081304	3081307	RedFlag	3712548910	3712614446	3712679982	3712745518	3712811054	46	0	117637120	3081300	0
3	7	0	3071201	3071204	3071207	PurpleFlag	72941615	73007151	73072687	73138223	73203759	47	0	117637120	3071200	0
3	7	0	3081201	3081204	3081207	PurpleFlag	3705995310	3706060846	3706126382	3706191918	3706257454	46	0	117637120	3081200	0
3	7	0	3071101	3071104	3071107	PowerFlag	66388015	66453551	66519087	66584623	66650159	47	0	117637120	3071100	0
3	7	0	3081101	3081104	3081107	PowerFlag	3699441710	3699507246	3699572782	3699638318	3699703854	46	0	117637120	3081100	0
3	7	0	3070401	3070404	3070407	AllStars	59834415	59899951	59965487	60031023	60096559	47	0	117637120	3070400	0
3	7	0	3080401	3080404	3080407	Valor	3653566510	3653632046	3653697582	3653763118	3653828654	46	0	117637120	3080400	0
3	7	0	3071001	3071004	3071007	Fire-Flag	13959215	14024751	14090287	14155823	14221359	47	0	117637120	3071000	0
3	7	0	3081001	3081004	3081007	Victory-Flag	3692888110	3692953646	3693019182	3693084718	3693150254	46	0	117637120	3081000	0
3	7	0	3070301	3070304	3070307	TheDragon	53280815	53346351	53411887	53477423	53542959	47	0	117637120	3070300	0
3	7	0	3080301	3080304	3080307	TheDragon	3647012910	3647078446	3647143982	3647209518	3647275054	46	0	117637120	3080300	0
3	7	0	3070201	3070204	3070207	TwinFish	7405615	7471151	7536687	7602223	7667759	47	0	117637120	3070200	0
3	7	0	3080201	3080204	3080207	TwinFish	3640459310	3640524846	3640590382	3640655918	3640721454	46	0	117637120	3080200	0
4	1	0	4020041	4020044	0	Upper-cutII	852015	917551	983087	1048623	1114159	47	0	17039360	4020040	0
4	1	0	4020031	4020034	0	RushII	0	0	0	0	0	0	0	17039360	4020030	0
4	1	0	4020021	4020024	0	Ion-WaveII	0	0	0	0	0	0	0	17039360	4020020	0
4	1	0	4020001	0	0	Stun-Attack	0	0	0	0	0	0	0	17039360	4020001	0
4	1	0	4020002	0	0	Guard-Crush	0	0	0	0	0	0	0	17039360	4020002	0
4	1	0	4020003	0	0	Ion-Wave	0	0	0	0	0	0	0	17039360	4020003	0
4	1	0	4020004	0	0	Rush	0	0	0	0	0	0	0	17039360	4020004	0
4	1	0	4020005	0	0	Upper-cut	0	0	0	0	0	0	0	17039360	4020005	0
4	2	0	4010031	4010034	0	MobilityBoost	0	0	0	0	0	0	0	33816576	4010030	0
4	2	0	4010041	4010044	0	ChargingII	0	0	0	0	0	0	0	33816576	4010040	0
4	2	0	4010021	4010024	0	CounterAttackII	0	0	0	0	0	0	0	33816576	4010020	0
4	2	0	4010001	0	0	Counterattack	0	0	0	0	0	0	0	33816576	4010001	0
4	2	0	4010002	0	0	Break-fall	0	0	0	0	0	0	0	33816576	4010002	0
4	2	0	4010003	0	0	Charging	0	0	0	0	0	0	0	33816576	4010003	0
4	2	0	4010004	0	0	Shock-Absorb	0	0	0	0	0	0	0	33816576	4010004	0
4	2	0	4010005	0	0	Super-Brake	0	0	0	0	0	0	0	33816576	4010005	0
4	2	0	4010008	0	0	SmartDefense	0	0	0	0	0	0	0	33816576	4010008	0
4	3	0	4041703	4041702	4041704	WhiteLegend	0	0	0	0	0	0	0	50593792	4041700	0
4	3	0	4041803	4041802	4041804	FireLion	61	0	0	0	0	0	0	50593792	4041800	0
4	3	0	4041903	4041902	4041904	NaviBlade	61	0	0	0	0	0	0	50593792	4041900	0
4	3	0	4041603	4041602	4041604	Mega-BOT	61	0	0	0	0	0	0	50593792	4041600	0
4	3	0	4040503	4040502	4040504	DigiDragon	61	0	0	0	0	0	0	50593792	4040500	0
4	3	0	4040203	4040202	4040204	Dark-Knight	61	0	0	0	0	0	0	50593792	4040200	0
4	3	0	4040303	4040302	4040304	Lady-Valor	61	0	0	0	0	0	0	50593792	4040300	0
4	3	0	4040603	4040602	4040604	White-Knight	61	0	0	0	0	0	0	50593792	4040600	0
4	3	0	4040903	4040902	4040904	LanternMan	61	0	0	0	0	0	0	50593792	4040900	0
4	3	0	4041403	4041402	4041404	RedTeam	61	0	0	0	0	0	0	50593792	4041400	0
4	3	0	4041003	4041002	4041004	Overrunner	61	0	0	0	0	0	0	50593792	4041000	0
4	3	0	4040703	4040702	4040704	DeathHunter	61	0	0	0	0	0	0	50593792	4040700	0
4	3	0	4041503	4041502	4041504	Frosty	61	0	0	0	0	0	0	50593792	4041500	0
4	3	0	4040403	4040402	4040404	GeneralScourge	61	0	0	0	0	0	0	50593792	4040400	0
4	3	0	4040103	4040102	4040104	SuperKhanZ	61	0	0	0	0	0	0	50593792	4040100	0
4	3	0	4040803	4040802	4040804	Ice-Kong	61	0	0	0	0	0	0	50593792	4040800	0
4	4	0	4052101	4052104	4052107	MiniTank	61	0	0	0	0	0	0	67371008	4052100	0
4	4	0	4051401	4051404	4051407	Sharps	0	0	0	0	0	0	0	67371008	4051400	0
4	4	0	4051101	4051104	4051107	Arsenal	0	0	0	0	0	0	0	67371008	4051100	0
4	4	0	4051301	4051304	4051307	Grounder	0	0	0	0	0	0	0	67371008	4051300	0
4	4	0	4051001	4051004	4051007	Shuriken	0	0	0	0	0	0	0	67371008	4051000	0
4	4	0	4050801	4050804	4050807	OpsTeam	0	0	0	0	0	0	0	67371008	4050800	0
4	4	0	4051201	4051204	4051207	Aeron	0	0	0	0	0	0	0	67371008	4051200	0
4	4	0	4050901	4050904	4050907	EchoForce	0	0	0	0	0	0	0	67371008	4050900	0
4	4	0	4050100	0	0	Boza	0	0	0	0	0	0	0	67371008	4050100	0
4	4	0	4050200	0	0	Wazzu	0	0	0	0	0	0	0	67371008	4050200	0
4	4	0	4050300	0	0	Nimba	0	0	0	0	0	0	0	67371008	4050300	0
4	4	0	4050400	0	0	Scalper	0	0	0	0	0	0	0	67371008	4050400	0
4	5	0	4030201	4030202	4030203	HP-Pack	0	0	0	0	0	0	0	84148224	4030200	0
4	5	0	4030301	0	0	HP-Pack(Small)	0	0	0	0	0	0	0	84148224	4030301	0
4	5	0	4030401	0	0	HP-Pack(Medium)	0	0	0	0	0	0	0	84148224	4030401	0
4	5	0	4030102	4030103	0	RevivalPack	0	0	0	0	0	0	0	84148224	4030100	0
5	1	0	5010200	0	0	Transform-Coupon	0	0	0	0	0	0	0	17104896	5010200	0
5	1	0	5010300	0	0	AddStash	0	0	0	0	0	0	0	17104896	5010300	0
5	1	0	5041200	0	0	Combination-Coupon	0	0	0	0	0	0	0	17104896	5041200	0
5	1	0	5041300	0	0	Expand-Guild	0	0	0	0	0	0	0	17104896	5041300	0
5	1	0	5041400	0	0	Expand-Guild	0	0	0	0	0	0	0	17104896	5041400	0
